Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	PRINTS	PR00868	DNA-polymerase family A (pol I) signature	549	572	3.3E-7	T	28-04-2016	IPR002298	DNA polymerase A	GO:0003887|GO:0006261	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	PRINTS	PR00868	DNA-polymerase family A (pol I) signature	527	542	3.3E-7	T	28-04-2016	IPR002298	DNA polymerase A	GO:0003887|GO:0006261	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	PRINTS	PR00868	DNA-polymerase family A (pol I) signature	504	526	3.3E-7	T	28-04-2016	IPR002298	DNA polymerase A	GO:0003887|GO:0006261	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	PANTHER	PTHR10133		274	389	4.8E-34	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	Gene3D	G3DSA:1.10.150.20		558	699	8.8E-15	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	PANTHER	PTHR10133:SF27		415	689	4.8E-34	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	PANTHER	PTHR10133:SF27		237	255	4.8E-34	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	Gene3D	G3DSA:3.30.70.370		725	799	6.3E-10	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	Gene3D	G3DSA:3.30.70.370		516	557	6.3E-10	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_62	a3525cb37c81b9a3757a31c5072224b5	827	SMART	SM00482	DNA polymerase A domain	535	751	6.9E-5	T	28-04-2016	IPR001098	DNA-directed DNA polymerase, family A, palm domain	GO:0003677|GO:0003887|GO:0006260	KEGG: 00230+2.7.7.7|KEGG: 00240+2.7.7.7
Vibriophage_1.188.A._10N.286.51.A6_10	b720eccaa6b789b33be63ea04cfa8dd6	106	Coils	Coil		48	68	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_54	6d6e097660d9254193f9d8a625edf668	4093	Coils	Coil		1322	1342	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_54	6d6e097660d9254193f9d8a625edf668	4093	Coils	Coil		1813	1833	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_54	6d6e097660d9254193f9d8a625edf668	4093	Coils	Coil		245	265	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_54	6d6e097660d9254193f9d8a625edf668	4093	Coils	Coil		770	790	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_24	7627b5962d952b169455ea3707b12add	544	ProDom	PD130832	RIIB EARLY PROTECTOR PROPHAGE-INDUCED MEMBRANE FROM LYSIS DNA-BINDING RIIA-RIIB DNA	192	341	8.0E-17	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_51	7822ac3d1f40ff765c0dd2ba798aaf3b	705	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	675	697	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_51	7822ac3d1f40ff765c0dd2ba798aaf3b	705	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	494	516	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_51	7822ac3d1f40ff765c0dd2ba798aaf3b	705	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	565	582	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_51	7822ac3d1f40ff765c0dd2ba798aaf3b	705	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	523	545	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_42	928e0f1cd78f69439967042f49112c7a	555	Pfam	PF09327	Domain of unknown function (DUF1983)	257	331	1.4E-5	T	28-04-2016	IPR015406	Domain of unknown function DUF1983		
Vibriophage_1.188.A._10N.286.51.A6_64	680cc2867cadfbc425ff5226250daa13	372	PANTHER	PTHR13779:SF23		28	364	2.2E-14	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_64	680cc2867cadfbc425ff5226250daa13	372	PANTHER	PTHR13779		28	364	2.2E-14	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_64	680cc2867cadfbc425ff5226250daa13	372	SUPERFAMILY	SSF52540		13	171	6.3E-12	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.188.A._10N.286.51.A6_64	680cc2867cadfbc425ff5226250daa13	372	Pfam	PF07728	AAA domain (dynein-related subfamily)	27	133	8.8E-8	T	28-04-2016	IPR011704	ATPase, dynein-related, AAA domain	GO:0005524|GO:0016887	
Vibriophage_1.188.A._10N.286.51.A6_64	680cc2867cadfbc425ff5226250daa13	372	Gene3D	G3DSA:3.40.50.300		12	170	3.8E-17	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.188.A._10N.286.51.A6_48	07c082dea9e570b4401664b0f7177ee9	399	TIGRFAM	TIGR04387	capsid_maj_N4: major capsid protein, N4-gp56 family	12	387	6.8E-51	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_37	620ef95607b863df3eff14633eef947f	444	Gene3D	G3DSA:2.60.120.260		340	439	1.5E-6	T	28-04-2016	IPR008979	Galactose-binding domain-like		
Vibriophage_1.188.A._10N.286.51.A6_37	620ef95607b863df3eff14633eef947f	444	SUPERFAMILY	SSF49785		344	442	5.74E-8	T	28-04-2016	IPR008979	Galactose-binding domain-like		
Vibriophage_1.188.A._10N.286.51.A6_3	0863642d7182aab662b970071d2f5c02	95	Pfam	PF04448	Protein of unknown function (DUF551)	34	94	2.5E-9	T	28-04-2016	IPR007539	Domain of unknown function DUF551		
Vibriophage_1.188.A._10N.286.51.A6_3	0863642d7182aab662b970071d2f5c02	95	Coils	Coil		5	32	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_14	2a6fe10327cca480e7f7374c4ceed816	93	SUPERFAMILY	SSF54060		16	91	2.0E-5	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_84	277725bf8ed72d1a6ba845cb34bf04f1	42	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	15	37	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_23	bb511a3782fda9c00d7116e67915df71	129	Gene3D	G3DSA:1.10.10.10		6	70	3.1E-6	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.188.A._10N.286.51.A6_45	6dc1f85dc6291276097c203613d75f3b	711	Coils	Coil		647	667	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_25	5ec5a58612e7b1acf322833640b07f61	850	Gene3D	G3DSA:3.30.565.10		37	143	1.4E-13	T	28-04-2016	IPR003594	Histidine kinase-like ATPase, C-terminal domain		
Vibriophage_1.188.A._10N.286.51.A6_25	5ec5a58612e7b1acf322833640b07f61	850	SUPERFAMILY	SSF55874		31	187	2.36E-15	T	28-04-2016	IPR003594	Histidine kinase-like ATPase, C-terminal domain		
Vibriophage_1.188.A._10N.286.51.A6_25	5ec5a58612e7b1acf322833640b07f61	850	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	41	136	1.4E-8	T	28-04-2016	IPR003594	Histidine kinase-like ATPase, C-terminal domain		
Vibriophage_1.188.A._10N.286.51.A6_22	9af575dd4453fa8c5f58019b732e0d9b	128	SUPERFAMILY	SSF54060		2	104	7.65E-21	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_22	9af575dd4453fa8c5f58019b732e0d9b	128	Pfam	PF13392	HNH endonuclease	54	99	2.2E-9	T	28-04-2016	IPR003615	HNH nuclease		
Vibriophage_1.188.A._10N.286.51.A6_43	1a3c34a1bee2b65096eb745497438d02	211	Pfam	PF01171	PP-loop family	7	69	6.0E-5	T	28-04-2016	IPR011063	tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal		
Vibriophage_1.188.A._10N.286.51.A6_43	1a3c34a1bee2b65096eb745497438d02	211	SUPERFAMILY	SSF52402		2	182	1.05E-12	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_43	1a3c34a1bee2b65096eb745497438d02	211	Gene3D	G3DSA:3.40.50.620		1	179	4.2E-7	T	28-04-2016	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold		
Vibriophage_1.188.A._10N.286.51.A6_13	f15e8ad67f51f81f20fdea02b8dfa561	76	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	5	27	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_40	ab0b2868b27337ee2a8b3c85e86013cf	68	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	30	49	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_39	a6d15406e15e0e5193d2c91da20a5f34	125	SUPERFAMILY	SSF55166		20	120	1.8E-9	T	28-04-2016	IPR009045	Hedgehog signalling/DD-peptidase zinc-binding domain		
Vibriophage_1.188.A._10N.286.51.A6_39	a6d15406e15e0e5193d2c91da20a5f34	125	Gene3D	G3DSA:3.30.1380.10		23	119	3.1E-10	T	28-04-2016	IPR009045	Hedgehog signalling/DD-peptidase zinc-binding domain		
Vibriophage_1.188.A._10N.286.51.A6_50	86f8e3166f3e1a45ca5c30aa9cd593a7	255	Coils	Coil		94	114	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_50	86f8e3166f3e1a45ca5c30aa9cd593a7	255	Coils	Coil		128	163	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_60	5cb12bf01530350100600d289f65a67c	721	Pfam	PF08708	Primase C terminal 1 (PriCT-1)	661	711	3.7E-6	T	28-04-2016	IPR014820	Primase, C-terminal 1		
Vibriophage_1.188.A._10N.286.51.A6_11	66240782716fdac18444b3a23522b526	118	Gene3D	G3DSA:1.10.10.60		8	29	6.5E-4	T	28-04-2016	IPR009057	Homeodomain-like	GO:0003677	
Vibriophage_1.188.A._10N.286.51.A6_68	9248f4cde0b4361a2e557b846e3f4cbf	173	SUPERFAMILY	SSF54060		28	113	1.29E-17	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_68	9248f4cde0b4361a2e557b846e3f4cbf	173	Pfam	PF13392	HNH endonuclease	65	108	1.7E-14	T	28-04-2016	IPR003615	HNH nuclease		
Vibriophage_1.188.A._10N.286.51.A6_21	e96d9aec973de1852e2bded26f14ae7e	185	Gene3D	G3DSA:1.10.3420.10		8	161	7.5E-14	T	28-04-2016	IPR023292	NTP pyrophosphohydrolase-like domain		
Vibriophage_1.188.A._10N.286.51.A6_21	e96d9aec973de1852e2bded26f14ae7e	185	Pfam	PF01503	Phosphoribosyl-ATP pyrophosphohydrolase	20	104	4.4E-6	T	28-04-2016	IPR021130	Phosphoribosyl-ATP pyrophosphohydrolase-like		KEGG: 00340+3.6.1.31|UniPathway: UPA00031
Vibriophage_1.188.A._10N.286.51.A6_79	56efac1dc1cc0a029c8f4d90132ca3eb	146	SUPERFAMILY	SSF143990		5	144	8.76E-33	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_79	56efac1dc1cc0a029c8f4d90132ca3eb	146	Pfam	PF08719	Domain of unknown function (DUF1768)	6	142	1.0E-25	T	28-04-2016	IPR012816	Conserved hypothetical protein CHP02464		
Vibriophage_1.188.A._10N.286.51.A6_41	ed656214513e0da0f9230fef6aa357b0	115	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	20	37	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_9	090920d95eb0c3411aa1e3605f188c0e	65	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	34	56	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_9	090920d95eb0c3411aa1e3605f188c0e	65	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	5	24	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_26	a128b002801111d32abff3b0ee7e765e	157	SUPERFAMILY	SSF52949		3	149	1.24E-25	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_26	a128b002801111d32abff3b0ee7e765e	157	PANTHER	PTHR12521		1	147	2.4E-15	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_26	a128b002801111d32abff3b0ee7e765e	157	SMART	SM00506	Appr-1"-p processing enzyme	2	135	0.001	T	28-04-2016	IPR002589	Macro domain		
Vibriophage_1.188.A._10N.286.51.A6_53	4e71fbf98d7c7deb4d1ef2f67c6e2caf	586	Coils	Coil		169	189	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_53	4e71fbf98d7c7deb4d1ef2f67c6e2caf	586	Coils	Coil		441	461	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_53	4e71fbf98d7c7deb4d1ef2f67c6e2caf	586	Coils	Coil		375	402	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_81	75f78377408605129a676d698b9a5fd8	55	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	7	26	-	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_69	508ec864bc4fcbd1d453453b54755e30	150	SUPERFAMILY	SSF56672		8	130	2.09E-9	T	28-04-2016
Vibriophage_1.188.A._10N.286.51.A6_69	508ec864bc4fcbd1d453453b54755e30	150	Pfam	PF00940	DNA-dependent RNA polymerase	9	115	1.9E-9	T	28-04-2016	IPR002092	DNA-directed RNA polymerase, phage-type	GO:0003677|GO:0003899|GO:0006351	KEGG: 00230+2.7.7.6|KEGG: 00240+2.7.7.6
Vibriophage_1.188.A._10N.286.51.A6_6	b52eae29cd7aa7021ad4099d2a6b2da1	65	Gene3D	G3DSA:1.10.10.10		24	61	4.2E-4	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
