Vibriophage_1.127.O._10N.286.52.E12_2	c75e4b75c689a5501e93c43b59707ae5	408	Pfam	PF04466	Phage terminase large subunit	29	390	9.9E-44	T	28-04-2016	IPR006437	Bacteriophage terminase, large subunit	GO:0006323	
Vibriophage_1.127.O._10N.286.52.E12_2	c75e4b75c689a5501e93c43b59707ae5	408	PANTHER	PTHR39184		25	393	4.9E-24	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_2	c75e4b75c689a5501e93c43b59707ae5	408	PANTHER	PTHR39184:SF1		25	393	4.9E-24	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_2	c75e4b75c689a5501e93c43b59707ae5	408	TIGRFAM	TIGR01547	phage_term_2: phage terminase, large subunit, PBSX family	28	390	4.4E-31	T	28-04-2016	IPR006437	Bacteriophage terminase, large subunit	GO:0006323	
Vibriophage_1.127.O._10N.286.52.E12_54	1d5fff23d8b6124fd3aa5e1e9eef6783	214	Gene3D	G3DSA:3.40.50.300		4	96	2.4E-4	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.127.O._10N.286.52.E12_54	1d5fff23d8b6124fd3aa5e1e9eef6783	214	SUPERFAMILY	SSF52540		3	139	1.68E-7	T	28-04-2016	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
Vibriophage_1.127.O._10N.286.52.E12_64	68d341eef311036a4fc7a8e852296e1d	213	Pfam	PF03374	Phage antirepressor protein KilAC domain	114	207	2.8E-12	T	28-04-2016	IPR005039	Antirepressor protein, C-terminal	GO:0003677	
Vibriophage_1.127.O._10N.286.52.E12_64	68d341eef311036a4fc7a8e852296e1d	213	Pfam	PF09669	Phage regulatory protein Rha (Phage_pRha)	12	91	2.0E-18	T	28-04-2016	IPR014054	Bacteriophage regulatory protein, Rha family		
Vibriophage_1.127.O._10N.286.52.E12_20	570764260b7e378a7ace077af79693ec	241	Coils	Coil		40	98	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_47	0c4b6415426f26aed57a87324d96b589	50	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	10	29	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_48	17c3ee62026d629cf0ee7ff78da0adb4	152	Gene3D	G3DSA:1.10.530.40		3	138	2.6E-28	T	28-04-2016	IPR023347	Lysozyme domain	GO:0003796	
Vibriophage_1.127.O._10N.286.52.E12_48	17c3ee62026d629cf0ee7ff78da0adb4	152	SUPERFAMILY	SSF53955		2	141	1.48E-30	T	28-04-2016	IPR023346	Lysozyme-like domain		
Vibriophage_1.127.O._10N.286.52.E12_45	af3d2df5f14c2837976f4182e587fc1a	142	Gene3D	G3DSA:1.10.3420.10		17	142	9.0E-21	T	28-04-2016	IPR023292	NTP pyrophosphohydrolase-like domain		
Vibriophage_1.127.O._10N.286.52.E12_57	59d212e88e97721b7fa63b2503ce43e8	185	Pfam	PF05766	Bacteriophage Lambda NinG protein	4	184	2.7E-64	T	28-04-2016	IPR008713	Bacteriophage lambda NinG		
Vibriophage_1.127.O._10N.286.52.E12_8	58357c66509af089f43ae9fa75619f21	356	PIRSF	PIRSF034565		3	356	1.8E-114	T	28-04-2016	IPR017029	Putative phage head morphogenesis protein		
Vibriophage_1.127.O._10N.286.52.E12_8	58357c66509af089f43ae9fa75619f21	356	Coils	Coil		73	93	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_8	58357c66509af089f43ae9fa75619f21	356	Pfam	PF04233	Phage Mu protein F like protein	143	259	4.4E-6	T	28-04-2016	IPR006528	Phage head morphogenesis domain		
Vibriophage_1.127.O._10N.286.52.E12_38	e33bdb977fd616062d811bc3e74db493	1083	Coils	Coil		323	343	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_38	e33bdb977fd616062d811bc3e74db493	1083	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	48	70	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_38	e33bdb977fd616062d811bc3e74db493	1083	Coils	Coil		408	428	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_11	6b7433c4109d86102ec9b7f444b532f4	97	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	74	96	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_19	a3b1f6fa18708ffece01aa46cb7f871f	125	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	13	30	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_19	a3b1f6fa18708ffece01aa46cb7f871f	125	Pfam	PF11195	Protein of unknown function (DUF2829)	36	121	3.3E-24	T	28-04-2016	IPR021361	Protein of unknown function DUF2829		
Vibriophage_1.127.O._10N.286.52.E12_3	54e0e76b3dcf1a255d8915cba14fb961	221	Coils	Coil		178	198	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_10	2939cd8339555a9456979d7ff7edeb73	113	Pfam	PF10765	Protein of unknown function (DUF2591)	2	107	2.4E-9	T	28-04-2016	IPR019701	Bacteriophage P22, NinX		
Vibriophage_1.127.O._10N.286.52.E12_17	535217d35cae2a95702d7330589220c6	82	Coils	Coil		4	54	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_69	0b39cc4c822ed8a7c4e700c0250639fd	92	Coils	Coil		19	39	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_63	924a219f32205aabb7ce7f564aeb4387	68	Coils	Coil		4	38	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_43	2583383bfccfba01ae45c070208f6a3f	104	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	84	103	-	T	28-04-2016
Vibriophage_1.127.O._10N.286.52.E12_44	441a77fad4525491fdb08909b7587abe	107	Gene3D	G3DSA:1.10.10.10		2	62	4.0E-7	T	28-04-2016	IPR011991	Winged helix-turn-helix DNA-binding domain		
Vibriophage_1.127.O._10N.286.52.E12_44	441a77fad4525491fdb08909b7587abe	107	Pfam	PF00196	Bacterial regulatory proteins, luxR family	2	54	2.6E-6	T	28-04-2016	IPR000792	Transcription regulator LuxR, C-terminal	GO:0006355	
Vibriophage_1.127.O._10N.286.52.E12_44	441a77fad4525491fdb08909b7587abe	107	SUPERFAMILY	SSF46894		2	63	2.45E-8	T	28-04-2016	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355	
Vibriophage_1.127.O._10N.286.52.E12_4	725f35edfaff4e1dded4f95195650940	477	Pfam	PF13264	Domain of unknown function (DUF4055)	261	399	1.9E-10	T	28-04-2016	IPR025129	Domain of unknown function DUF4055		
Vibriophage_1.127.O._10N.286.52.E12_46	c386656d6cb484117410e354d5e2fc0a	80	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	4	23	-	T	28-04-2016
